t [s],D [m]
0,0.001185714
7.8125e-05,0.001372932
0.00015625,0.002028195
0.000234375,0.002527443
0.0003125,0.002964285
0.000390625,0.003307518
0.00046875,0.003650751
0.000546875,0.003962781
0.000625,0.004243608
0.000703125,0.004524435
0.00078125,0.004774059
0.000859375,0.00499248
0.0009375,0.005210901
0.001015625,0.005398119
0.00109375,0.005585337
0.001171875,0.005741352
0.00125,0.00592857
0.001328125,0.006053382
0.00140625,0.006178194
0.001484375,0.006303006
0.0015625,0.006396615
0.001640625,0.006521427
0.00171875,0.006615036
0.001796875,0.006677442
0.001875,0.006771051
0.001953125,0.006833457
0.00203125,0.00686466
0.002109375,0.006927066
0.0021875,0.006958269
0.002265625,0.007020675
0.00234375,0.007051878
0.002421875,0.007083081
0.0025,0.007114284
0.002578125,0.007145487
0.00265625,0.007145487
0.002734375,0.00717669
0.0028125,0.007207893
0.002890625,0.007207893
0.00296875,0.007207893
0.003046875,0.007239096
0.003125,0.007239096
0.003203125,0.007270299
0.00328125,0.007270299
0.003359375,0.007270299
0.0034375,0.007270299
0.003515625,0.007270299
0.00359375,0.007270299
0.003671875,0.007270299
0.00375,0.007270299
0.003828125,0.007270299
0.00390625,0.007270299
0.003984375,0.007270299
0.0040625,0.007270299
0.004140625,0.007270299
0.00421875,0.007270299
0.004296875,0.007270299
0.004375,0.007270299
0.004453125,0.007239096
0.00453125,0.007239096
0.004609375,0.007239096
0.0046875,0.007239096
0.004765625,0.007207893
0.00484375,0.007207893
0.004921875,0.007207893
0.005,0.007207893
0.005078125,0.007207893
0.00515625,0.007145487
0.005234375,0.007145487
0.0053125,0.007145487
0.005390625,0.007145487
0.00546875,0.007145487
0.005546875,0.007145487
0.005625,0.007145487
0.005703125,0.007083081
0.00578125,0.007083081
0.005859375,0.007083081
0.0059375,0.007083081
0.006015625,0.007083081
0.00609375,0.007083081
0.006171875,0.007020675
0.00625,0.007020675
0.006328125,0.007020675
0.00640625,0.007020675
0.006484375,0.007020675
0.0065625,0.006989472
0.006640625,0.006989472
0.00671875,0.006958269
0.006796875,0.006958269
0.006875,0.006958269
0.006953125,0.006927066
0.00703125,0.006927066
0.007109375,0.006927066
0.0071875,0.006927066
0.007265625,0.006895863
0.00734375,0.006895863
0.007421875,0.00686466
0.0075,0.00686466
0.007578125,0.00686466
0.00765625,0.00686466
0.007734375,0.006833457
0.0078125,0.006833457
0.007890625,0.006802254
0.00796875,0.006802254
0.008046875,0.006802254
0.008125,0.006802254
0.008203125,0.006771051
0.00828125,0.006739848
0.008359375,0.006739848
0.0084375,0.006739848
0.008515625,0.006739848
0.00859375,0.006739848
0.008671875,0.006708645
0.00875,0.006708645
0.008828125,0.006677442
0.00890625,0.006677442
0.008984375,0.006677442
0.0090625,0.006677442
0.009140625,0.006677442
0.00921875,0.006615036
0.009296875,0.006615036
0.009375,0.006615036
0.009453125,0.006615036
0.00953125,0.006615036
0.009609375,0.006583833
0.0096875,0.006583833
0.009765625,0.006583833
0.00984375,0.00655263
0.009921875,0.00655263
0.01,0.006521427
0.010078125,0.006521427
0.01015625,0.006521427
0.010234375,0.006521427
0.0103125,0.006521427
0.010390625,0.006490224
0.01046875,0.006459021
0.010546875,0.006459021
0.010625,0.006459021
0.010703125,0.006459021
0.01078125,0.006459021
0.010859375,0.006459021
0.0109375,0.006396615
0.011015625,0.006427818
0.01109375,0.006427818
0.011171875,0.006396615
0.01125,0.006396615
0.011328125,0.006365412
0.01140625,0.006365412
0.011484375,0.006365412
0.0115625,0.006365412
0.011640625,0.006334209
0.01171875,0.006365412
0.011796875,0.006303006
0.011875,0.006334209
0.011953125,0.006334209
0.01203125,0.006303006
0.012109375,0.006303006
0.0121875,0.006303006
0.012265625,0.006271803
0.01234375,0.006271803
0.012421875,0.006271803
0.0125,0.006271803
0.012578125,0.006271803
0.01265625,0.0062406
0.012734375,0.0062406
0.0128125,0.0062406
0.012890625,0.0062406
0.01296875,0.0062406
0.013046875,0.006209397
0.013125,0.006178194
0.013203125,0.006178194
0.01328125,0.006209397
0.013359375,0.006209397
0.0134375,0.006178194
0.013515625,0.006146991
0.01359375,0.006146991
0.013671875,0.006146991
0.01375,0.006146991
0.013828125,0.006146991
0.01390625,0.006146991
0.013984375,0.006146991
0.0140625,0.006115788
0.014140625,0.006115788
0.01421875,0.006115788
0.014296875,0.006115788
0.014375,0.006084585
0.014453125,0.006084585
0.01453125,0.006084585
0.014609375,0.006053382
0.0146875,0.006053382
0.014765625,0.006053382
0.01484375,0.006022179
0.014921875,0.006022179
0.015,0.006022179
0.015078125,0.006022179
0.01515625,0.006022179
0.015234375,0.006022179
0.0153125,0.005990976
0.015390625,0.005990976
0.01546875,0.005990976
0.015546875,0.005959773
0.015625,0.005990976
0.015703125,0.005959773
0.01578125,0.005990976
0.015859375,0.00592857
0.0159375,0.00592857
0.016015625,0.00592857
0.01609375,0.00592857
0.016171875,0.00592857
0.01625,0.00592857
0.016328125,0.005897367
0.01640625,0.005897367
0.016484375,0.005897367
0.0165625,0.005897367
0.016640625,0.005897367
0.01671875,0.005897367
0.016796875,0.005897367
0.016875,0.005834961
0.016953125,0.005866164
0.01703125,0.005834961
0.017109375,0.005866164
0.0171875,0.005834961
0.017265625,0.005803758
0.01734375,0.005803758
0.017421875,0.005803758
0.0175,0.005803758
0.017578125,0.005803758
0.01765625,0.005803758
0.017734375,0.005803758
0.0178125,0.005772555
0.017890625,0.005772555
0.01796875,0.005772555
0.018046875,0.005741352
0.018125,0.005741352
0.018203125,0.005710149
0.01828125,0.005710149
0.018359375,0.005710149
0.0184375,0.005710149
0.018515625,0.005710149
0.01859375,0.005710149
0.018671875,0.005710149
0.01875,0.005678946
0.018828125,0.005678946
0.01890625,0.005678946
0.018984375,0.005678946
0.0190625,0.005678946
0.019140625,0.005647743
0.01921875,0.00561654
0.019296875,0.00561654
0.019375,0.00561654
0.019453125,0.00561654
0.01953125,0.00561654
0.019609375,0.00561654
0.0196875,0.005585337
0.019765625,0.005585337
0.01984375,0.005585337
0.019921875,0.005585337
0.02,0.005585337
0.020078125,0.005585337
0.02015625,0.005585337
0.020234375,0.005554134
0.0203125,0.005554134
0.020390625,0.005554134
0.02046875,0.005554134
0.020546875,0.005554134
0.020625,0.005522931
0.020703125,0.005522931
0.02078125,0.005522931
0.020859375,0.005522931
0.0209375,0.005522931
0.021015625,0.005491728
0.02109375,0.005491728
0.021171875,0.005491728
0.02125,0.005491728
0.021328125,0.005491728
0.02140625,0.005491728
0.021484375,0.005429322
0.0215625,0.005460525
0.021640625,0.005460525
0.02171875,0.005460525
0.021796875,0.005429322
0.021875,0.005429322
0.021953125,0.005429322
0.02203125,0.005398119
0.022109375,0.005398119
0.0221875,0.005398119
0.022265625,0.005398119
0.02234375,0.005398119
0.022421875,0.005398119
0.0225,0.005366916
0.022578125,0.005366916
0.02265625,0.005366916
0.022734375,0.005366916
0.0228125,0.005366916
0.022890625,0.005366916
0.02296875,0.005366916
0.023046875,0.005335713
0.023125,0.005335713
0.023203125,0.005335713
0.02328125,0.005335713
0.023359375,0.00530451
0.0234375,0.00530451
0.023515625,0.005273307
0.02359375,0.005273307
0.023671875,0.005273307
0.02375,0.005273307
0.023828125,0.005273307
0.02390625,0.005242104
0.023984375,0.005242104
0.0240625,0.005242104
0.024140625,0.005242104
0.02421875,0.005242104
0.024296875,0.005242104
0.024375,0.005210901
0.024453125,0.005210901
0.02453125,0.005210901
0.024609375,0.005210901
0.0246875,0.005210901
0.024765625,0.005210901
0.02484375,0.005210901
0.024921875,0.005179698
0.025,0.005179698
0.025078125,0.005179698
0.02515625,0.005148495
0.025234375,0.005179698
0.0253125,0.005148495
0.025390625,0.005117292
0.02546875,0.005148495
0.025546875,0.005117292
0.025625,0.005148495
0.025703125,0.005117292
0.02578125,0.005117292
0.025859375,0.005117292
0.0259375,0.005117292
0.026015625,0.005117292
0.02609375,0.005086089
0.026171875,0.005086089
0.02625,0.005086089
0.026328125,0.005086089
0.02640625,0.005054886
0.026484375,0.005054886
0.0265625,0.005054886
0.026640625,0.005054886
0.02671875,0.005054886
0.026796875,0.005054886
0.026875,0.005054886
0.026953125,0.005023683
0.02703125,0.00499248
0.027109375,0.005023683
0.0271875,0.005023683
0.027265625,0.00499248
0.02734375,0.005023683
